gene_ID,gene_length
79624,1326
79626,555
79627,1356
79628,3867
79629,795
79630,396
79631,3363
79632,3423
79633,14946
79634,1275
79635,1323
79637,597
79639,834
79640,732
79641,864
79642,1800
79643,675
79644,957
79645,636
79646,1113
79647,579
79648,2508
79649,2631
79651,2571
79652,681
79654,2586
79656,1266
79657,1998
79658,2361
79659,12945
79660,858
79661,1173
79663,1467
79664,2949
79665,2340
79666,750
79668,2565
79669,753
79670,4488
79671,2928
79672,930
79673,1626
79674,2502
79675,2544
79676,1053
79677,3354
79679,858
79680,1095
79682,1257
79683,1467
79685,552
79689,1380
79690,1461
79691,1284
79693,840
79694,1389
79695,1746
79698,690
79699,2235
79703,2034
79705,6048
79706,555
79707,2109
79710,2814
79711,3246
79712,1377
79713,1068
79714,1236
79716,1572
79717,936
79718,1545
79719,948
79720,858
79722,1845
79723,1233
79724,1623
79725,2712
79726,2925
79727,630
79728,3561
79729,2271
79730,2157
79731,1434
79733,2604
79734,966
79735,1947
79738,2172
79739,2664
79740,2520
79741,2079
79742,1302
79744,1536
79745,2124
79746,912
79748,1581
79750,1188
79751,972
79752,807
79753,1191
79754,837
79755,2172
79758,954
79759,1929
79760,396
79762,429
79763,666
79767,2322
79770,1083
79772,3000
79774,1035
79776,10851
79777,1026
79778,2715
79780,1635
79781,2469
79782,1659
79783,1416
79784,6111
79785,618
79786,1851
79788,2037
79789,3009
79791,1620
79792,1599
79794,618
79796,1344
79797,2163
79798,3093
79799,1584
79801,2019
79802,2175
79803,2328
79805,1068
79807,1902
79809,3951
79810,1167
79811,3105
79812,2850
79813,3897
79814,1059
79815,1152
79816,1719
79818,1224
79819,2547
79820,3351
79822,2190
79823,972
79827,1122
79828,1137
79829,714
79830,3429
79832,5208
79833,504
79836,2280
79837,1266
79838,3021
79839,1542
79840,951
79841,2715
79842,1725
79843,1368
79844,1239
79845,468
79846,2826
79847,1554
79848,3666
79849,1716
79850,774
79852,1083
79853,690
79856,582
79858,1938
79861,1341
79862,1395
79863,1032
79864,2337
79865,966
79867,2094
79868,3414
79869,1545
79870,543
79871,1839
79872,1476
79873,972
79874,1710
79875,3057
79876,1215
79877,696
79879,690
79882,2211
79883,1539
79884,1944
79885,1044
79887,1662
79888,1605
79890,2958
79891,1605
79892,1929
79893,2094
79894,1359
79895,3579
79896,2232
79897,534
79898,1854
79899,1107
79901,861
79902,1971
79905,2277
79906,1494
79908,1503
79912,1503
79913,1824
79915,5535
79917,1005
79918,1422
79919,1344
79921,1077
79922,1062
79923,918
79924,699
79925,5469
79929,600
79930,1491
79931,1131
79932,3150
79933,2934
79934,1635
79935,924
79937,3867
79939,1233
79943,1125
79944,1392
79946,774
79947,1005
79954,2067
79955,1554
79956,2715
79957,1092
79958,2406
79959,1980
79960,2529
79961,1416
79962,1026
79966,993
79968,1881
79969,1266
79971,1638
79973,1884
79977,1878
79979,1515
79980,1071
79981,1650
79982,1140
79983,1788
79987,10716
79989,1665
79990,2382
79991,1107
79993,846
79998,1593
80000,5772
80003,6414
80004,2184
80005,5613
80007,1338
80008,891
80010,1878
80011,765
80012,2988
80013,1338
80014,3651
80017,1866
80018,2919
80019,684
80020,2055
80021,1932
80022,1464
80023,615
80024,1755
80025,1713
80028,2406
80031,3222
80032,1371
80034,1854
80036,5205
80039,510
80045,1008
80055,2769
80059,1776
80063,2049
80067,1563
80070,5733
80071,2889
80095,2379
80097,657
80099,369
80108,1386
80110,1758
80111,498
80114,2925
80115,1590
80117,579
80119,2124
80124,3669
80125,3072
80128,2280
80131,2391
80135,1050
80139,1773
80142,1134
80143,636
80144,12039
80145,615
80146,1278
80148,816
80149,1800
80150,927
80152,1686
80153,1527
80155,2601
80157,2100
80162,2295
80167,1245
80168,1005
80169,3654
80173,1803
80174,1848
80176,822
80177,708
80178,1302
80179,2913
80184,7446
80194,588
80196,1524
80198,1656
80199,1257
80201,2754
80204,2784
80205,8694
80206,4869
80207,543
80208,7332
80210,1998
80212,996
80213,744
80216,3735
80217,4998
80218,510
80219,717
80221,1923
80222,2157
80223,3852
80224,960
80227,1182
80228,765
80230,2127
80231,906
80232,1986
80233,2646
80235,1740
80237,1194
80243,4821
80254,2112
80255,1572
80258,2334
80262,1269
80263,1743
80264,1713
80267,2799
80270,1110
80271,2052
80273,654
80274,2967
80279,1596
80298,1158
80301,1473
80303,720
80304,2166
80305,1140
80306,540
80308,1764
80309,5103
80310,1113
80311,1815
80312,6411
80313,1593
80314,2511
80315,2190
80317,1617
80318,1101
80319,1104
80320,1131
80321,1794
80323,1008
80324,1284
80325,1437
80326,1254
80328,741
80329,735
80331,597
80332,2442
80333,753
80335,942
80336,1845
80339,1446
80342,1656
80343,2067
80344,1641
80345,1047
80346,774
80347,1782
80349,918
80351,3501
80352,1263
80380,822
80381,1605
80700,1326
80704,1491
80705,2097
80709,4320
80712,1221
80714,1125
80724,3273
80725,3654
80726,4104
80727,1572
80728,3345
80731,4830
80736,2133
80739,726
80740,378
80741,677
80742,762
80745,1512
80746,1398
80755,1761
80757,960
80758,825
80759,714
80760,2871
80761,963
80762,666
80763,351
80764,930
80765,642
80772,645
80774,384
80775,936
80776,528
80777,453
80778,1683
80781,5265
80789,3060
80816,6747
80817,1200
80818,1413
80820,1710
80821,2703
80823,1644
80824,1998
80829,1713
80830,1032
80831,1302
80832,1053
80833,1209
80834,2520
80835,2526
80851,1182
80853,2826
80854,1101
80856,1380
80863,921
80864,882
80895,1179
80896,963
80975,1374
81025,1548
81027,1356
81029,1080
81030,1341
81031,1626
81033,2985
81034,948
81035,2229
81037,1617
81050,930
81061,981
81099,918
81127,1047
81168,948
81282,945
81285,963
81300,939
81309,1113
81318,948
81327,987
81328,1035
81341,918
81392,972
81399,939
81442,954
81448,975
81466,939
81469,930
81470,954
81472,963
81490,1464
81491,1260
81492,2154
81493,1449
81494,1782
81502,1281
81533,1839
81537,1326
81539,1512
81542,843
81543,774
81544,1818
81545,3567
81550,2235
81551,777
81552,519
81553,972
81554,1395
81555,774
81557,2274
81558,1362
81559,1407
81562,1080
81563,366
81565,1104
81566,1632
81567,1299
81569,1101
81570,2139
81572,402
81573,1626
81575,840
81576,1191
81577,1158
81578,2874
81579,570
81602,1545
81603,1656
81605,441
81606,336
81607,1533
81608,2550
81609,1626
81610,1848
81611,807
81614,1083
81615,870
81616,2001
81617,1014
81618,804
81619,813
81620,1641
81621,915
81622,1791
81623,336
81624,3582
81626,1962
81627,2202
81628,1188
81629,807
81631,378
81669,1563
81671,1221
81688,690
81689,531
81693,1362
81696,966
81697,1074
81704,6300
81706,498
81786,1536
81788,1887
81789,1566
81790,777
81792,4785
81793,2436
81794,3312
81796,2547
81797,951
81831,1578
81832,1602
81833,885
81839,1575
81844,2268
81846,5550
81847,1080
81848,969
81849,1011
81850,504
81851,534
81853,456
81855,978
81856,2118
81857,2244
81858,1164
81870,510
81871,618
81872,387
81873,462
81875,1062
81876,606
81887,2205
81888,909
81889,747
81890,1212
81894,1095
81928,1437
81929,1266
81930,2697
81931,1863
81932,756
83259,4023
83394,2925
83401,813
83416,2934
83417,1548
83439,1767
83440,1491
83442,282
83443,261
83444,1092
83445,1089
83446,702
83447,948
83448,2106
83449,3069
83450,1572
83451,948
83452,690
83461,807
83463,1167
83464,774
83468,1050
83473,1617
83475,909
83478,2247
83479,1860
83480,1446
83481,7263
83482,1047
83483,1329
83539,1332
83540,1395
83541,888
83543,531
83544,573
83546,786
83547,1206
83548,2487
83549,849
83550,1527
83551,1029
83552,1740
83590,741
83591,687
83592,963
83593,1257
83594,1389
83595,1323
83596,1005
83597,699
83604,546
83605,1398
83607,933
83608,663
83636,459
83637,2763
83638,882
83639,804
83640,357
83641,921
83643,813
83648,645
83656,315
83657,378
83658,447
83659,1257
83660,7629
83666,2565
83667,1443
83690,1503
83692,789
83693,993
83694,1650
83696,3741
83697,2952
83698,786
83699,324
83700,1068
83706,2004
83707,768
83714,846
83715,2565
83716,1494
83719,474
83723,825
83729,1053
83732,1707
83733,948
83734,663
83737,2712
83740,348
83741,1359
83742,522
83743,1341
83744,2565
83746,2118
83752,2559
83755,606
83756,2559
83758,408
83759,1080
83786,1395
83787,1032
83795,969
83844,2742
83849,1425
83850,2661
83851,1938
83852,2160
83853,693
83854,1413
83855,759
83856,1593
83857,2835
83858,1947
83860,2790
83861,1683
83871,951
83872,16908
83873,1356
83874,1548
83875,1740
83876,789
83877,645
83878,2112
83879,1353
83881,723
83884,906
83886,873
83887,1779
83888,672
83889,8739
83890,765
83891,2523
83892,942
83893,1710
83894,1506
83895,525
83896,297
83897,297
83899,525
83900,480
83901,480
83902,318
83903,2397
83930,705
83931,1323
83933,2010
83935,390
83937,993
83938,681
83939,1758
83940,966
83941,810
83942,1104
83943,528
83953,1734
83959,2757
83982,393
83983,822
83985,1722
83986,1659
83987,1617
83988,585
83989,1251
83990,3750
83992,4992
83998,477
83999,1479
84000,1761
84002,1137
84033,26037
84034,3162
84056,1473
84057,618
84058,1005
84059,18921
84061,1104
84062,1059
84063,2127
84064,780
84065,627
84067,2961
84068,1077
84069,1992
84070,2682
84071,2604
84072,1185
84073,2955
84074,4992
84075,2478
84076,1881
84077,2715
84078,2055
84079,3153
84083,3240
84084,765
84085,2238
84100,561
84101,2139
84102,1722
84103,1080
84105,393
84106,2013
84107,1155
84108,1053
84109,1296
84124,1686
84125,5169
84126,2376
84128,2493
84129,2343
84131,2169
84132,3951
84133,2811
84134,927
84135,1637
84138,930
84140,2151
84142,1230
84144,3585
84146,3984
84152,648
84153,744
84154,921
84159,3567
84162,15018
84163,2850
84164,2274
84166,5601
84167,1974
84168,1695
84171,2271
84172,3522
84173,1176
84174,786
84179,1683
84181,8148
84182,2274
84186,1632
84187,894
84188,1548
84189,2526
84191,483
84193,1785
84196,3144
84203,1662
84206,1710
84210,2472
84215,4098
84216,1545
84217,1098
84218,1650
84219,2763
84220,5298
84223,1332
84224,1902
84225,2253
84226,5955
84229,2625
84230,2412
84231,2013
84232,861
84233,588
84236,948
84239,3591
84240,816
84243,1167
84245,1110
84246,408
84247,720
84248,957
84249,2316
84250,3177
84251,2580
84253,3042
84254,1632
84255,1485
84256,2298
84258,1773
84259,714
84260,1497
84261,1467
84262,369
84263,1257
84264,873
84265,657
84266,666
84267,1026
84268,696
84269,477
84270,687
84271,1266
84272,735
84274,984
84275,966
84276,642
84277,681
84278,405
84279,567
84280,1452
84281,288
84282,1299
84283,1185
84284,687
84285,498
84286,1515
84287,1134
84288,810
84289,723
84290,747
84292,948
84294,750
84295,1101
84296,672
84298,390
84301,1200
84303,771
84304,912
84305,615
84306,1077
84307,1605
84309,744
84310,585
84311,921
84312,972
84313,531
84314,441
84315,1959
84316,522
84317,582
84318,1467
84320,849
84321,1056
84324,642
84327,705
84328,636
84329,822
84330,1173
84331,483
84332,576
84333,771
84335,831
84336,774
84337,363
84340,2340
84342,1839
84343,3015
84364,1566
84365,882
84366,174
84376,2157
84417,447
84419,396
84432,318
84433,3465
84435,1683
84436,1887
84439,2349
84440,1914
84441,3471
84443,5433
84444,4614
84445,2010
84446,2385
84447,1854
84448,1938
84449,1998
84450,1704
84455,1890
84456,2343
84457,1131
84458,1302
84460,1917
84461,4689
84464,5505
84465,3135
84466,3423
84467,8430
84498,2802
84501,2145
84502,1887
84503,1830
84504,834
84513,795
84514,1593
84515,2643
84516,549
84518,339
84519,1632
84520,303
84522,552
84524,876
84525,339
84527,1617
84528,867
84529,864
84530,1836
84532,2070
84536,657
84539,1023
84541,1806
84542,2157
84545,786
84547,2430
84548,1053
84549,903
84552,1131
84557,378
84560,189
84561,2232
84569,585
84570,1965
84572,918
84612,1119
84614,1512
84616,501
84617,1341
84618,1107
84619,1596
84620,1590
84622,2424
84623,2337
84624,5685
84626,3090
84627,11862
84628,1611
84629,8907
84630,3966
84631,2538
84632,2616
84634,1197
84636,1002
84639,459
84640,3129
84641,1521
84643,2022
84645,654
84647,588
84648,279
84649,1167
84650,621
84651,258
84654,1293
84656,1662
84658,1959
84659,471
84660,2055
84661,363
84662,1575
84665,3963
84666,336
84667,693
84668,1566
84669,4815
84671,2523
84674,3114
84675,1647
84676,1062
84677,294
84678,4011
84679,2178
84680,1506
84681,492
84684,1701
84688,789
84689,2139
84690,1092
84691,1035
84692,987
84693,531
84694,1632
84695,2262
84696,1218
84698,1674
84699,1386
84700,7707
84701,516
84705,1575
84706,1572
84707,483
84708,2187
84720,3270
84722,1092
84725,1638
84726,6690
84727,804
84733,1599
84734,492
84735,1524
84747,756
84749,1554
84750,1440
84752,1209
84759,780
84765,1458
84766,2196
84769,1020
84775,2091
84779,690
84787,1389
84790,1560
84795,1746
84798,354
84803,1305
84804,1425
84807,1398
84808,2091
84811,1860
84812,2385
84814,816
84816,1191
84817,372
84818,2376
84823,1863
84824,1149
84826,648
84832,360
84833,177
84836,633
84838,1872
84839,693
84842,1116
84844,333
84851,894
84852,288
84858,1941
84859,2412
84861,1905
84864,1398
84865,2253
84866,1146
84867,1698
84868,906
84869,714
84870,879
84871,1512
84872,1305
84873,2394
84874,1203
84875,3114
84876,912
84878,1536
84879,1632
84881,1134
84883,1122
84885,846
84886,984
84889,1860
84890,813
84891,2178
84893,3285
84894,1863
84895,1782
84896,1086
84897,1236
84898,1590
84899,2283
84900,1335
84901,1260
84902,2352
84905,2565
84908,738
84909,2460
84910,1668
84911,1653
84912,996
84913,966
84914,1728
84916,2103
84918,1503
84919,2142
84920,1422
84922,1491
84923,624
84924,1260
84925,1437
84926,1440
84928,1686
84929,1386
84930,2640
84932,651
84933,1143
84934,882
84936,1416
84937,837
84938,1377
84939,2199
84940,1419
84941,1059
84942,1137
84944,1305
84945,1014
84946,1428
84947,1965
84948,1929
84950,939
84951,2148
84952,3909
84953,2088
84954,1512
84955,1752
84957,1293
84958,1689
84959,1950
84960,1605
84961,1317
84964,801
84966,1404
84967,372
84968,1200
84969,1521
84970,1797
84971,1425
84975,1674
84976,4575
84978,1713
84984,504
84985,1305
84986,1554
84988,1587
84991,1206
84992,345
84993,1143
84996,186
85002,993
85004,600
85012,603
85013,498
85014,327
85015,2445
85016,804
85021,2391
85025,402
85026,531
85235,387
85236,381
85280,465
85285,441
85289,546
85290,588
85291,411
85293,297
85294,387
85300,1134
85301,5583
85302,3445
85313,1479
85315,1065
85317,144
85320,4149
85329,1014
85352,600
85358,5244
85359,663
85360,2208
85363,1482
85364,1215
85365,1251
85366,1791
85376,4920
85377,2592
85378,5460
85379,5421
85397,597
85406,2109
85407,1413
85409,1356
85413,1734
85414,1662
85415,2061
85416,1992
85417,4188
85437,654
85438,1188
85439,2763
85440,6390
85442,5256
85443,1947
85444,3099
85445,3936
85446,7719
85449,3603
85450,1644
85451,2661
85453,1254
85455,4206
85456,5190
85457,1200
85458,2049
85459,7809
85460,3225
85461,5586
85462,3432
85463,2655
85464,4353
85465,1194
85474,597
85476,2313
85477,2148
85478,1494
85479,600
85480,480
85481,1158
85508,924
85509,585
85569,351
85865,1164
86614,1206
87178,2352
88455,1773
88745,780
89122,1503
89765,930
89766,4341
89777,1278
89780,1158
89781,2166
89782,2079
89790,2094
89792,1296
89795,7158
89796,5634
89797,7467
89801,2400
89822,999
89832,1239
89839,804
89845,4479
89846,2178
89848,2073
89849,1860
89857,1866
89858,1788
89869,1827
89870,1398
89872,906
89874,900
89882,423
89884,1173
89885,552
89886,870
89887,3180
89890,2025
89891,1611
89894,1014
89910,3207
89927,615
89932,3837
89941,1857
89944,1911
89953,1914
89970,1731
90007,1407
90011,1098
90019,1206
90050,1065
90060,1986
90070,417
90075,1875
90102,3762
90113,3729
90120,420
90121,576
90134,3591
90135,1458
90139,814
90141,492
90161,1938
90167,2145
90187,2301
90196,471
90199,726
90203,1122
90204,1458
90226,339
90231,2004
90233,2013
90249,2529
90268,1059
90273,882
90293,1977
90313,1182
